,country,type,lat,lon,cap,commissioned,decommissioned
2686,United Kingdom,Gas,50.818,-1.329,150.0,,
2560,United Kingdom,Gas,50.83,-0.232,420.0,,
2626,United Kingdom,Gas,50.898,-1.438,920.0,2009.0,
2561,United Kingdom,Gas,51.409,-3.229,245.0,1998.0,
2423,United Kingdom,Gas,51.414,0.56,805.0,2001.0,
2472,United Kingdom,Gas,51.438,0.689,700.0,1995.0,
2557,United Kingdom,Gas,51.444,0.713,1365.0,2010.0,
2556,United Kingdom,Gas,51.444,0.713,1365.0,2010.0,
2555,United Kingdom,Gas,51.444,0.713,1365.0,2010.0,
2402,United Kingdom,Gas,51.444,0.713,58.0,2010.0,
2403,United Kingdom,Gas,51.444,0.713,58.0,2010.0,
2611,United Kingdom,Gas,51.512,0.511,800.0,2001.0,
2505,United Kingdom,Gas,51.52,-2.65,1258.0,2000.0,
2494,United Kingdom,Gas,51.52,0.146,1000.0,1995.0,
2495,United Kingdom,Gas,51.52,0.146,1000.0,1995.0,
2504,United Kingdom,Gas,51.52,-2.65,1258.0,2000.0,
2588,United Kingdom,Gas,51.546,-0.258,144.0,1979.0,
2589,United Kingdom,Gas,51.546,-0.258,144.0,1981.0,
2436,United Kingdom,Gas,51.547,-2.965,850.0,2011.0,
2435,United Kingdom,Gas,51.547,-2.965,850.0,2010.0,
2523,United Kingdom,Gas,51.615,-3.828,552.0,,
2522,United Kingdom,Gas,51.615,-3.828,552.0,2003.0,
2592,United Kingdom,Gas,51.622,-1.261,1490.0,1997.0,
2593,United Kingdom,Gas,51.622,-1.261,1490.0,1997.0,
2478,United Kingdom,Gas,51.661,-0.023,408.0,1999.0,
2711,United Kingdom,Gas,51.684,-5.0,2305.0,2011.0,
2707,United Kingdom,Gas,51.684,-5.0,2305.0,2011.0,
2708,United Kingdom,Gas,51.684,-5.0,2305.0,2011.0,
2710,United Kingdom,Gas,51.684,-5.0,2305.0,2011.0,
2709,United Kingdom,Gas,51.684,-5.0,2305.0,2011.0,
2651,United Kingdom,Gas,51.762,0.009,715.0,1993.0,
2492,United Kingdom,Gas,52.205,-0.267,735.0,1995.0,
2538,United Kingdom,Gas,52.51,-0.681,401.0,1994.0,
2456,United Kingdom,Gas,52.577,-0.204,405.0,1993.0,
2471,United Kingdom,Gas,52.585,1.732,420.0,2002.0,
2689,United Kingdom,Gas,52.727,0.38,340.0,1997.0,
2485,United Kingdom,Gas,52.754,-1.913,50.0,,2015.0
2484,United Kingdom,Gas,52.754,-1.913,50.0,,2015.0
2624,United Kingdom,Gas,52.757,0.192,819.0,1999.0,
2734,United Kingdom,Gas,52.808,-0.132,903.0,2004.0,
2671,United Kingdom,Gas,52.862,-1.25,34.0,,
2670,United Kingdom,Gas,52.862,-1.25,34.0,,
2449,United Kingdom,Gas,52.912,-1.414,236.0,1995.0,
2534,United Kingdom,Gas,53.078,-0.865,1828.0,2011.0,
2535,United Kingdom,Gas,53.078,-0.865,1828.0,2011.0,
2536,United Kingdom,Gas,53.078,-0.865,1828.0,2011.0,
2537,United Kingdom,Gas,53.078,-0.865,1828.0,2011.0,
2673,United Kingdom,Gas,53.214,-2.984,260.0,1994.0,
2643,United Kingdom,Gas,53.227,-3.074,1500.0,1997.0,
2644,United Kingdom,Gas,53.227,-3.074,1500.0,1997.0,
2642,United Kingdom,Gas,53.227,-3.074,1500.0,1997.0,
2641,United Kingdom,Gas,53.227,-3.074,1500.0,1997.0,
2434,United Kingdom,Gas,53.308,-0.775,440.0,1899.0,
2430,United Kingdom,Gas,53.328,-2.757,830.0,1998.0,
2607,United Kingdom,Gas,53.361,-0.812,1360.0,2012.0,
2608,United Kingdom,Gas,53.361,-0.812,1360.0,2012.0,
2609,United Kingdom,Gas,53.361,-0.812,1360.0,2012.0,
2617,United Kingdom,Gas,53.361,-0.812,40.0,,
2618,United Kingdom,Gas,53.361,-0.812,40.0,,
2601,United Kingdom,Gas,53.373,-2.688,34.0,,
2600,United Kingdom,Gas,53.373,-2.688,34.0,,
2602,United Kingdom,Gas,53.436,-2.408,910.0,2016.0,
2603,United Kingdom,Gas,53.436,-2.408,910.0,2016.0,
2679,United Kingdom,Gas,53.541,-0.507,268.0,1993.0,
2723,United Kingdom,Gas,53.594,-0.75,764.0,1996.0,
2582,United Kingdom,Gas,53.594,-0.75,30.0,1996.0,
2475,United Kingdom,Gas,53.602,-0.145,810.0,1997.0,
2581,United Kingdom,Gas,53.602,-0.145,580.0,1999.0,
2668,United Kingdom,Gas,53.637,-0.239,1240.0,2004.0,
2740,United Kingdom,Gas,53.653,-0.255,1000.0,1993.0,
2448,United Kingdom,Gas,53.653,-0.255,680.0,1994.0,
2741,United Kingdom,Gas,53.653,-0.255,1000.0,1993.0,
2545,United Kingdom,Gas,53.717,-1.282,34.0,,2015.0
2546,United Kingdom,Gas,53.717,-1.282,34.0,,2015.0
2408,United Kingdom,Gas,53.737,-0.997,96.0,,
2407,United Kingdom,Gas,53.737,-0.997,96.0,,
2518,United Kingdom,Gas,53.737,-0.239,1200.0,2001.0,
2517,United Kingdom,Gas,53.737,-0.239,1200.0,2001.0,
2516,United Kingdom,Gas,53.737,-0.239,1200.0,2001.0,
2406,United Kingdom,Gas,53.737,-0.997,96.0,,
2733,United Kingdom,Gas,54.105,-3.19,229.0,1991.0,
2610,United Kingdom,Gas,54.417,-3.489,180.0,1899.0,
2764,United Kingdom,Gas,54.845,-5.786,494.0,2003.0,
2765,United Kingdom,Gas,54.845,-5.786,494.0,2003.0,
2766,United Kingdom,Gas,55.044,-7.245,478.0,2005.0,
2767,United Kingdom,Gas,55.044,-7.245,478.0,,
2409,United Kingdom,Gas,56.01,-3.692,144.0,,
2564,United Kingdom,Gas,57.478,-1.788,1840.0,1899.0,
2565,United Kingdom,Gas,57.478,-1.788,1840.0,1899.0,
1039,Belgium,Waste,51.2119,4.2563,20.0,,
1048,Belgium,Waste,51.2234,2.9119,17.9,,
1061,Belgium,Waste,51.2089,3.2242,16.0,,
1062,Belgium,Waste,50.5415,3.6301,32.0,,
1063,Belgium,Waste,50.6642,5.6235,32.0,,
1065,Belgium,Waste,51.05,3.7167,50.0,,
1079,Belgium,Waste,50.8504,4.3488,45.0,,
1087,Belgium,Waste,51.1673,4.3951,10.5,,
561,Denmark,Waste,55.603,12.48,815.0,2001.0,
886,Finland,Waste,61.51,23.777,129.0,,
535,Germany,Waste,48.815,9.221,178.9,2009.0,
13801,Greece,Waste,38.0773,23.6544,24.0,,
1261,Ireland,Waste,53.677,-6.393,15.0,,
1298,Italy,Waste,44.838,11.62,13.0,,
1316,Italy,Waste,40.944,14.371,72.0,,
1370,Italy,Waste,45.183,7.883,1123.0,2004.0,
1378,Italy,Waste,45.505,9.071,56.0,,
1710,Italy,Waste,45.634,9.608,15.0,,
2085,Italy,Waste,45.055,9.732,10.0,,
2186,Italy,Waste,45.512,10.21,85.0,,
2283,Italy,Waste,45.28,8.772,56.0,,
18628,Portugal,Waste,38.937,-9.2859,2.8,2012.0,
18669,Portugal,Waste,40.6566,-8.5973,1.2,2007.0,
18670,Portugal,Waste,40.5983,-8.5601,3.2,2012.0,
18677,Portugal,Waste,37.2122,-8.5278,1.7,2004.0,
18694,Portugal,Waste,41.5807,-8.3141,1.1,2011.0,
18749,Portugal,Waste,40.2878,-8.4725,3.2,2012.0,
18809,Portugal,Waste,38.6818,-27.1806,2.8,2016.0,
18814,Portugal,Waste,41.2285,-8.6498,29.0,1999.0,
18820,Portugal,Waste,39.7321,-8.8828,1.7,2011.0,
18823,Portugal,Waste,41.1995,-8.5458,2.6,2009.0,
18856,Portugal,Waste,38.9186,-9.0712,1.7,2011.0,
18858,Portugal,Waste,32.6507,-16.9046,8.0,2003.0,
18879,Portugal,Waste,39.8952,-8.9101,1.4,2009.0,
18882,Portugal,Waste,39.1119,-9.0854,1.1,2011.0,
18892,Portugal,Waste,38.616,-8.9804,2.4,2011.0,
18908,Portugal,Waste,41.0714,-8.3522,1.0,2009.0,
18922,Portugal,Waste,40.4708,-8.157,3.9,2010.0,
18942,Portugal,Waste,39.1192,-8.6007,1.1,2011.0,
18969,Portugal,Waste,38.6105,-9.1477,1.9,2004.0,
18982,Portugal,Waste,41.0461,-8.5913,4.5,2004.0,
19019,Portugal,Waste,37.1605,-7.5836,1.2,2011.0,
19072,Portugal,Waste,38.8277,-9.0826,50.6,1998.0,
19073,Portugal,Waste,38.7834,-9.2405,1.7,2005.0,
19078,Portugal,Waste,41.6467,-8.7682,2.0,2010.0,
770,Spain,Waste,37.183,-6.895,118.2,,
21996,United Kingdom,Waste,51.2242,-0.4906,1.5,,
22002,United Kingdom,Waste,54.0326,-1.3805,27.0,,
22004,United Kingdom,Waste,51.2865,0.4904,51.0,,
22023,United Kingdom,Waste,53.3718,-1.9681,3.1,,
22024,United Kingdom,Waste,51.8813,-1.2304,26.0,,
22025,United Kingdom,Waste,51.9433,-1.2086,1.8,,
22032,United Kingdom,Waste,53.474,-2.2079,33.5,,
22037,United Kingdom,Waste,52.003,-0.2703,2.3,,
22038,United Kingdom,Waste,52.0017,-0.2767,1.1,,
22042,United Kingdom,Waste,53.3718,-2.6432,7.9,,
22043,United Kingdom,Waste,53.3718,-2.6432,7.9,,
22056,United Kingdom,Waste,52.6999,1.1776,1.3,,
22058,United Kingdom,Waste,55.9968,-4.5334,2.1,,
22059,United Kingdom,Waste,55.9972,-4.5326,2.0,,
22061,United Kingdom,Waste,55.8096,-3.9004,2.3,,
22064,United Kingdom,Waste,51.504,0.2333,1.2,,
22065,United Kingdom,Waste,51.5039,0.2348,2.1,,
22068,United Kingdom,Waste,55.905,-3.945,4.0,,
22097,United Kingdom,Waste,56.4867,-2.9028,8.3,,
22115,United Kingdom,Waste,55.7181,-4.7186,1.2,,
22117,United Kingdom,Waste,51.5801,0.7928,2.4,,
22136,United Kingdom,Waste,52.7426,-2.7272,8.0,,
22138,United Kingdom,Waste,50.7546,-2.0297,3.0,,
22147,United Kingdom,Waste,51.5256,0.0799,5.8,,
22150,United Kingdom,Waste,50.849,0.0513,7.5,,
22151,United Kingdom,Waste,51.3805,-0.1472,26.0,,
22162,United Kingdom,Waste,51.8753,0.8198,2.7,,
22163,United Kingdom,Waste,51.8643,0.8293,3.9,,
22169,United Kingdom,Waste,54.1603,-3.2037,2.2,,
22184,United Kingdom,Waste,52.6702,-2.7201,1.3,,
22189,United Kingdom,Waste,53.4101,-3.0756,2.3,,
22193,United Kingdom,Waste,53.5062,-2.7176,1.0,,
22198,United Kingdom,Waste,56.3103,-3.3335,1.9,,
22208,United Kingdom,Waste,57.2205,-2.0604,2.2,,
22216,United Kingdom,Waste,52.7032,0.4732,1.5,,
22229,United Kingdom,Waste,51.9791,-0.7653,2.2,,
22248,United Kingdom,Waste,53.567,-2.4076,8.0,,
22253,United Kingdom,Waste,55.8865,-3.1255,2.2,,
22254,United Kingdom,Waste,53.5861,-1.0105,1.2,,
22255,United Kingdom,Waste,53.5897,-1.0089,2.7,,
22256,United Kingdom,Waste,53.5861,-1.0105,1.4,,
22258,United Kingdom,Waste,52.9522,0.005,1.3,,
22275,United Kingdom,Waste,52.6727,-1.2428,2.5,,
22284,United Kingdom,Waste,51.8157,-0.056,3.9,,
22288,United Kingdom,Waste,55.069,-1.6743,1.9,,
22289,United Kingdom,Waste,52.7867,-1.5848,1.6,,
22295,United Kingdom,Waste,51.6431,-3.8325,2.2,,
22296,United Kingdom,Waste,51.6422,-3.831,2.0,,
22304,United Kingdom,Waste,52.0517,-0.5868,11.0,,
22305,United Kingdom,Waste,52.0553,-0.5867,11.0,,
22306,United Kingdom,Waste,53.348,-2.9806,3.7,,
22307,United Kingdom,Waste,53.3561,-2.9796,3.0,,
22310,United Kingdom,Waste,51.0892,-0.3522,2.0,,
22316,United Kingdom,Waste,51.1023,-0.326,5.1,,
22328,United Kingdom,Waste,51.6579,-3.4832,2.7,,
22347,United Kingdom,Waste,54.956,-1.7579,3.8,,
22348,United Kingdom,Waste,54.956,-1.7579,1.5,,
22351,United Kingdom,Waste,53.0441,-1.1289,1.8,,
22364,United Kingdom,Waste,53.3977,-2.4842,3.0,,
22390,United Kingdom,Waste,51.9003,-0.9927,11.2,,
22393,United Kingdom,Waste,52.666,-2.4997,2.9,,
22399,United Kingdom,Waste,51.1385,-0.325,1.0,,
22403,United Kingdom,Waste,51.4855,-3.1464,5.5,,
22452,United Kingdom,Waste,51.6159,-1.8093,3.0,,
22457,United Kingdom,Waste,54.8518,-1.732,1.0,,
22466,United Kingdom,Waste,50.3709,-4.1161,1.4,,
22467,United Kingdom,Waste,50.3709,-4.1161,1.8,,
22481,United Kingdom,Waste,51.292,-1.0377,8.0,,
22509,United Kingdom,Waste,53.5207,-2.3146,1.0,,
22510,United Kingdom,Waste,53.752,-2.8037,3.3,,
22527,United Kingdom,Waste,51.8759,0.9331,1.2,,
22534,United Kingdom,Waste,51.489,-0.528,1.9,,
22536,United Kingdom,Waste,52.8087,-0.6589,2.6,,
22542,United Kingdom,Waste,51.438,-1.9726,2.0,,
22548,United Kingdom,Waste,50.4353,-4.5487,1.0,,
22549,United Kingdom,Waste,50.4344,-4.55,5.2,,
22561,United Kingdom,Waste,50.3725,-4.8894,20.0,,
22565,United Kingdom,Waste,52.6514,1.194,2.0,,
22566,United Kingdom,Waste,52.4227,-1.2114,2.3,,
22572,United Kingdom,Waste,54.682,-6.0171,3.2,,
22578,United Kingdom,Waste,52.3962,-1.4915,4.5,,
22585,United Kingdom,Waste,55.1965,-6.6106,1.0,,
22589,United Kingdom,Waste,52.3759,-0.6338,1.1,,
22612,United Kingdom,Waste,53.7882,-1.5036,11.6,,
22615,United Kingdom,Waste,51.5022,0.1421,5.7,,
22655,United Kingdom,Waste,53.2404,-2.1453,1.6,,
22656,United Kingdom,Waste,53.2404,-2.1453,2.0,,
22665,United Kingdom,Waste,50.9722,-4.0994,2.0,,
22670,United Kingdom,Waste,53.7509,-2.2199,2.0,,
22691,United Kingdom,Waste,51.0761,-2.5538,2.3,,
22692,United Kingdom,Waste,51.0752,-2.5538,1.9,,
22696,United Kingdom,Waste,54.6044,-3.5109,1.8,,
22697,United Kingdom,Waste,51.5623,-3.004,2.0,,
22698,United Kingdom,Waste,52.6015,-0.2222,1.9,,
22699,United Kingdom,Waste,52.602,-0.2214,1.4,,
22704,United Kingdom,Waste,53.0215,-1.1144,2.8,,
22719,United Kingdom,Waste,55.8822,-3.0774,2.0,,
22722,United Kingdom,Waste,52.4998,-2.0854,7.4,,
22726,United Kingdom,Waste,55.9725,-2.4566,2.2,,
22727,United Kingdom,Waste,55.9747,-2.4604,14.0,,
22732,United Kingdom,Waste,55.7319,-4.4763,2.4,,
22762,United Kingdom,Waste,52.9461,-1.1353,9.0,,
22776,United Kingdom,Waste,51.6163,-0.0404,60.0,,
22777,United Kingdom,Waste,52.4899,-2.0603,1.8,,
22778,United Kingdom,Waste,50.7577,-1.6682,2.8,,
22791,United Kingdom,Waste,52.1033,-0.4713,1.8,,
22794,United Kingdom,Waste,52.597,-1.2101,4.9,,
22801,United Kingdom,Waste,52.3264,-2.2131,15.5,,
22807,United Kingdom,Waste,53.846,-1.7114,3.0,,
22814,United Kingdom,Waste,50.7035,-3.5222,3.5,,
22823,United Kingdom,Waste,50.9632,-1.2823,1.5,,
22833,United Kingdom,Waste,51.1956,-0.8279,2.4,,
22836,United Kingdom,Waste,50.8485,-1.3796,8.6,,
22856,United Kingdom,Waste,51.5244,-0.6277,50.0,,
22870,United Kingdom,Waste,52.7227,0.9224,1.0,,
22877,United Kingdom,Waste,51.1772,0.7553,1.0,,
22882,United Kingdom,Waste,52.674,-2.1177,23.0,,
22890,United Kingdom,Waste,52.0491,1.2639,1.2,,
22910,United Kingdom,Waste,53.8459,-0.7262,2.9,,
22914,United Kingdom,Waste,55.4297,-4.3041,1.3,,
22915,United Kingdom,Waste,55.4297,-4.3041,3.0,,
22937,United Kingdom,Waste,53.1999,-1.3099,1.2,,
22938,United Kingdom,Waste,53.1963,-1.3099,2.0,,
22963,United Kingdom,Waste,52.3227,-0.1571,3.0,,
22983,United Kingdom,Waste,53.2376,-2.8315,1.6,,
22984,United Kingdom,Waste,53.2376,-2.8315,6.0,,
22999,United Kingdom,Waste,52.705,-2.4084,1.4,,
23003,United Kingdom,Waste,52.1039,1.0984,20.0,,
23016,United Kingdom,Waste,51.9143,-0.9989,22.0,,
23027,United Kingdom,Waste,55.8152,-3.9405,1.9,,
23028,United Kingdom,Waste,55.905,-3.945,1.9,,
23029,United Kingdom,Waste,55.905,-3.945,2.0,,
23030,United Kingdom,Waste,55.905,-3.945,2.0,,
23031,United Kingdom,Waste,55.905,-3.945,2.2,,
23032,United Kingdom,Waste,55.905,-3.945,2.2,,
23035,United Kingdom,Waste,55.839,-4.1318,3.9,,
23087,United Kingdom,Waste,53.9576,-1.1724,2.4,,
23089,United Kingdom,Waste,51.5894,-2.5932,2.6,,
23095,United Kingdom,Waste,54.5945,-1.2602,20.1,,
23105,United Kingdom,Waste,50.6992,-3.5589,2.0,,
23106,United Kingdom,Waste,50.5744,-3.6099,2.2,,
23122,United Kingdom,Waste,51.6009,-0.7987,1.9,,
23143,United Kingdom,Waste,52.6234,-1.9363,1.0,,
23151,United Kingdom,Waste,52.133,-2.0306,3.4,,
23167,United Kingdom,Waste,52.5159,-2.1503,4.4,,
23169,United Kingdom,Waste,51.9769,-0.298,1.5,,
23173,United Kingdom,Waste,53.5122,-2.7705,1.4,,
23174,United Kingdom,Waste,53.5122,-2.7705,2.9,,
23195,United Kingdom,Waste,53.6842,-2.2947,1.0,,
23196,United Kingdom,Waste,53.6842,-2.2947,1.0,,
23199,United Kingdom,Waste,50.8985,-0.2878,2.0,,
23200,United Kingdom,Waste,54.8438,-1.4515,3.0,,
23202,United Kingdom,Waste,55.0074,-1.4319,6.0,,
23229,United Kingdom,Waste,53.6133,-0.186,2.0,,
23230,United Kingdom,Waste,53.6133,-0.186,1.0,,
23255,United Kingdom,Waste,53.9032,-3.0167,4.3,,
23256,United Kingdom,Waste,51.7925,-2.2907,14.5,,
23259,United Kingdom,Waste,52.5319,-1.4825,2.7,,
23260,United Kingdom,Waste,52.5319,-1.4811,1.2,,
23262,United Kingdom,Waste,51.3669,0.7589,49.9,,
23265,United Kingdom,Waste,55.8837,-3.3956,2.4,,
23286,United Kingdom,Waste,54.9026,-1.6039,2.3,,
23298,United Kingdom,Waste,52.3207,-1.1681,1.0,,
23316,United Kingdom,Waste,53.5474,-2.5901,2.1,,
23328,United Kingdom,Waste,52.0788,-0.5203,10.7,,
23333,United Kingdom,Waste,52.2923,0.6379,1.2,,
23339,United Kingdom,Waste,51.4872,-0.5251,37.0,,
23342,United Kingdom,Waste,51.4983,-3.1222,4.0,,
23481,United Kingdom,Waste,50.8227,-0.681,1.4,,
23485,United Kingdom,Waste,53.1992,-0.6071,16.4,,
23487,United Kingdom,Waste,53.1974,-0.6093,2.0,,
23491,United Kingdom,Waste,52.3514,-1.3422,3.0,,
23513,United Kingdom,Waste,53.2922,-3.6367,2.9,,
23533,United Kingdom,Waste,56.0985,-3.4724,2.0,,
23536,United Kingdom,Waste,56.647,-2.8408,2.0,,
23555,United Kingdom,Waste,51.4664,0.2322,1.1,,
23559,United Kingdom,Waste,52.7646,-1.4353,1.1,,
23571,United Kingdom,Waste,56.2926,-3.1325,1.0,,
23580,United Kingdom,Waste,54.0556,-2.834,2.0,,
23624,United Kingdom,Waste,50.8981,-1.4553,16.0,,
23628,United Kingdom,Waste,54.8124,-1.5114,1.0,,
23642,United Kingdom,Waste,52.1089,1.0813,5.5,,
23643,United Kingdom,Waste,53.1139,-2.4228,1.6,,
23644,United Kingdom,Waste,53.1139,-2.4228,2.0,,
23647,United Kingdom,Waste,52.7381,1.3256,1.5,,
23650,United Kingdom,Waste,53.426,-1.407,1.1,,
23653,United Kingdom,Waste,52.9023,-2.2185,1.3,,
23685,United Kingdom,Waste,52.2406,0.1561,2.0,,
23690,United Kingdom,Waste,52.5318,-1.754,9.7,,
23694,United Kingdom,Waste,51.4643,-0.3402,5.8,,
23716,United Kingdom,Waste,52.7296,-1.1559,1.6,,
23718,United Kingdom,Waste,51.4939,0.4244,3.8,,
23719,United Kingdom,Waste,51.4939,0.4244,3.9,,
23744,United Kingdom,Waste,51.8369,-4.2192,1.4,,
23748,United Kingdom,Waste,52.5728,-1.2268,2.7,,
23759,United Kingdom,Waste,50.8894,-1.3374,1.2,,
23770,United Kingdom,Waste,53.6019,-0.1638,3.2,,
23789,United Kingdom,Waste,51.4153,-0.5275,2.7,,
23790,United Kingdom,Waste,51.4115,-0.5139,4.0,,
23793,United Kingdom,Waste,54.5969,-1.2583,21.0,,
23802,United Kingdom,Waste,50.7961,0.0944,18.3,,
23809,United Kingdom,Waste,50.3971,-4.1849,22.5,,
23830,United Kingdom,Waste,55.8556,-3.1645,2.0,,
23831,United Kingdom,Waste,51.5141,0.3117,4.5,,
23832,United Kingdom,Waste,51.5248,0.318,8.5,,
23834,United Kingdom,Waste,51.2919,0.3593,1.2,,
23839,United Kingdom,Waste,51.6982,0.2595,1.0,,
23840,United Kingdom,Waste,51.6977,0.2588,1.8,,
23863,United Kingdom,Waste,54.7242,-1.4923,3.8,,
23864,United Kingdom,Waste,54.6027,-1.7059,1.0,,
23865,United Kingdom,Waste,54.6027,-1.7059,1.1,,
23866,United Kingdom,Waste,54.8908,-1.5868,2.0,,
23867,United Kingdom,Waste,54.8908,-1.5853,1.0,,
23868,United Kingdom,Waste,54.8908,-1.5884,2.0,,
23870,United Kingdom,Waste,52.4697,-1.6908,8.5,,
23878,United Kingdom,Waste,53.2368,-3.0343,16.0,,
23893,United Kingdom,Waste,53.4039,-1.4795,1.2,,
23897,United Kingdom,Waste,54.9648,-1.7281,1.0,,
23898,United Kingdom,Waste,51.2435,-0.149,1.8,,
23900,United Kingdom,Waste,50.8365,-1.0925,2.4,,
23903,United Kingdom,Waste,50.8533,0.5204,3.0,,
23904,United Kingdom,Waste,50.8533,0.5204,1.0,,
23905,United Kingdom,Waste,53.7825,-1.3413,3.9,,
23910,United Kingdom,Waste,52.9671,-3.0556,2.3,,
23928,United Kingdom,Waste,52.5752,-0.2062,7.3,,
23934,United Kingdom,Waste,53.5836,-2.2583,4.1,,
23941,United Kingdom,Waste,51.537,0.5104,11.6,,
23942,United Kingdom,Waste,51.5371,0.5089,14.0,,
23957,United Kingdom,Waste,50.9875,-3.2095,2.4,,
23966,United Kingdom,Waste,52.3871,-1.0331,1.8,,
23967,United Kingdom,Waste,50.822,-1.0542,14.0,,
23985,United Kingdom,Waste,51.7355,-3.8602,3.2,,
23990,United Kingdom,Waste,53.797,-2.2278,1.8,,
23991,United Kingdom,Waste,53.7994,-2.2196,1.9,,
24000,United Kingdom,Waste,51.4903,0.1938,3.9,,
24001,United Kingdom,Waste,51.4903,0.1938,17.0,,
24027,United Kingdom,Waste,51.2354,-0.1464,3.0,,
24044,United Kingdom,Waste,53.6098,-2.6178,3.0,,
24048,United Kingdom,Waste,53.4376,-2.5024,2.0,,
24049,United Kingdom,Waste,53.4372,-2.5057,5.9,,
24050,United Kingdom,Waste,53.4354,-2.5057,2.1,,
24057,United Kingdom,Waste,51.4683,0.1178,72.0,,
24058,United Kingdom,Waste,51.5164,0.1855,4.0,,
24079,United Kingdom,Waste,53.6842,-2.2947,1.6,,
24090,United Kingdom,Waste,53.7955,-2.2215,1.9,,
24091,United Kingdom,Waste,53.6416,-0.625,8.5,,
24092,United Kingdom,Waste,51.7631,0.4055,1.3,,
24095,United Kingdom,Waste,52.9977,-3.0444,2.1,,
24099,United Kingdom,Waste,53.3257,-2.7524,81.0,,
24100,United Kingdom,Waste,51.2184,-0.7628,1.2,,
24123,United Kingdom,Waste,54.0556,-2.834,4.0,,
24130,United Kingdom,Waste,51.4389,-1.9784,3.5,,
24131,United Kingdom,Waste,52.3838,-2.0719,2.0,,
24132,United Kingdom,Waste,51.5038,0.2434,2.3,,
24140,United Kingdom,Waste,54.3993,-1.6087,1.0,,
24146,United Kingdom,Waste,53.5551,-2.0392,2.9,,
24154,United Kingdom,Waste,54.2269,-0.4169,1.3,,
24162,United Kingdom,Waste,55.0623,-1.535,4.1,,
24168,United Kingdom,Waste,51.5406,-2.6553,32.0,,
24171,United Kingdom,Waste,51.4638,0.6115,1.0,,
24175,United Kingdom,Waste,54.6099,-3.508,1.9,,
24177,United Kingdom,Waste,53.3867,-1.4482,19.3,,
24178,United Kingdom,Waste,51.2994,1.0999,8.0,,
24179,United Kingdom,Waste,51.2981,1.0999,1.9,,
24198,United Kingdom,Waste,52.3231,-0.656,2.4,,
24199,United Kingdom,Waste,52.3232,-0.6589,1.3,,
24200,United Kingdom,Waste,51.7557,-3.1821,2.7,,
24212,United Kingdom,Waste,53.5994,-1.2308,2.1,,
24214,United Kingdom,Waste,53.7705,-1.4462,5.2,,
24215,United Kingdom,Waste,53.9705,-1.981,2.0,,
24226,United Kingdom,Waste,51.5067,-0.6376,1.2,,
24239,United Kingdom,Waste,53.718,-1.5999,1.0,,
24241,United Kingdom,Waste,55.7912,-4.1946,7.4,,
24259,United Kingdom,Waste,50.8678,-0.9526,3.5,,
24270,United Kingdom,Waste,51.5824,-0.5575,1.4,,
24273,United Kingdom,Waste,50.9919,-1.5241,1.0,,
24278,United Kingdom,Waste,50.2375,-5.1606,2.0,,
24291,United Kingdom,Waste,50.6915,-1.3595,1.5,,
24293,United Kingdom,Waste,51.2833,0.2972,4.5,,
24297,United Kingdom,Waste,52.3085,-0.2266,2.0,,
24299,United Kingdom,Waste,53.2739,-1.3612,2.1,,
24305,United Kingdom,Waste,52.9887,-2.1832,14.2,,
24312,United Kingdom,Waste,57.459,-1.8724,4.3,,
24334,United Kingdom,Waste,55.9174,-4.2737,2.8,,
24336,United Kingdom,Waste,51.9435,-0.4913,2.6,,
24340,United Kingdom,Waste,51.6317,-1.2674,5.6,,
24341,United Kingdom,Waste,51.6334,-1.2544,6.0,,
24343,United Kingdom,Waste,53.1259,-1.2819,3.0,,
24362,United Kingdom,Waste,57.2122,-2.0745,2.2,,
24369,United Kingdom,Waste,54.5969,-1.2583,19.2,,
24370,United Kingdom,Waste,54.5969,-1.2583,10.0,,
24441,United Kingdom,Waste,53.5779,-1.0685,3.0,,
24442,United Kingdom,Waste,51.7431,-3.2814,7.0,,
24460,United Kingdom,Waste,51.4726,-3.1506,30.0,,
24465,United Kingdom,Waste,51.3279,-2.2182,1.2,,
24468,United Kingdom,Waste,51.3853,-0.573,2.9,,
24488,United Kingdom,Waste,52.1926,-0.4911,3.4,,
24491,United Kingdom,Waste,52.4557,-1.8499,30.0,,
24492,United Kingdom,Waste,51.4964,-3.6566,1.2,,
24494,United Kingdom,Waste,52.2477,-1.4434,1.0,,
24495,United Kingdom,Waste,51.9341,0.2168,1.1,,
24497,United Kingdom,Waste,53.6767,-2.7675,1.3,,
24498,United Kingdom,Waste,50.239,-5.1778,3.0,,
24515,United Kingdom,Waste,53.6565,-1.7775,9.5,,
24528,United Kingdom,Waste,51.1839,-2.9829,1.6,,
24534,United Kingdom,Waste,51.5902,-0.5963,7.5,,
24535,United Kingdom,Waste,51.5905,-0.5954,1.0,,
24536,United Kingdom,Waste,51.5896,-0.5954,1.0,,
24538,United Kingdom,Waste,52.3344,-2.2153,1.6,,
24540,United Kingdom,Waste,52.5978,-1.2086,1.9,,
24550,United Kingdom,Waste,52.3395,-1.4716,2.4,,
24557,United Kingdom,Waste,52.4866,-0.6422,4.0,,
24576,United Kingdom,Waste,51.8836,0.2417,2.5,,
24577,United Kingdom,Waste,53.5817,-2.7235,4.5,,
24586,United Kingdom,Waste,51.2724,-2.1705,1.1,,
24597,United Kingdom,Waste,51.8222,-0.0574,2.6,,
